Transcript_ID	TE_BP	Total_Len	TE_Percentage
MSTRG.7377.1	0	212	0
MSTRG.7380.1	0	896	0
MSTRG.7383.2	0	2386	0
MSTRG.7398.3	190	4082	4.65458
MSTRG.7416.1	63	1474	4.27408
MSTRG.7430.1	0	1904	0
MSTRG.7446.1	0	603	0
MSTRG.7453.1	0	263	0
MSTRG.7459.1	0	668	0
MSTRG.7469.1	0	4176	0
MSTRG.7488.1	9	3540	0.254237
MSTRG.7490.1	51	511	9.98043
MSTRG.749.1	0	2410	0
MSTRG.7502.1	0	788	0
MSTRG.7503.1	0	441	0
MSTRG.7513.1	28	969	2.88958
MSTRG.7517.1	67	353	18.9802
MSTRG.7542.3	66	1573	4.1958
MSTRG.7551.1	53	3253	1.62927
MSTRG.7558.1	0	478	0
MSTRG.7563.3	0	1407	0
MSTRG.7574.1	0	2394	0
MSTRG.7595.1	5	569	0.878735
MSTRG.7598.1	0	207	0
MSTRG.7599.1	0	404	0
MSTRG.7616.4	0	2374	0
MSTRG.7623.1	0	217	0
MSTRG.7624.1	0	1814	0
MSTRG.7633.1	0	460	0
MSTRG.7634.1	0	918	0
MSTRG.764.1	0	1028	0
MSTRG.7647.10	0	5019	0
MSTRG.7649.3	0	4376	0
MSTRG.7655.5	0	1492	0
MSTRG.7656.2	0	256	0
MSTRG.7663.3	0	1520	0
MSTRG.7668.4	251	2023	12.4073
MSTRG.7669.1	40	240	16.6667
MSTRG.7686.2	0	678	0
MSTRG.769.1	0	804	0
MSTRG.7695.1	67	324	20.679
MSTRG.7698.1	62	1611	3.84854
MSTRG.7702.3	1464	3124	46.863
MSTRG.7706.1	0	286	0
MSTRG.772.1	0	1311	0
MSTRG.7721.4	0	452	0
MSTRG.7724.1	0	670	0
MSTRG.7725.1	0	2544	0
MSTRG.773.1	0	1276	0
MSTRG.7740.1	0	4119	0
MSTRG.7743.1	0	572	0
MSTRG.775.1	0	460	0
MSTRG.7751.1	0	319	0
MSTRG.7752.1	91	1411	6.44933
MSTRG.7753.1	40	1359	2.94334
MSTRG.7756.1	0	692	0
MSTRG.7758.3	42	4521	0.928998
MSTRG.7761.3	42	6272	0.669643
MSTRG.7764.1	0	1619	0
MSTRG.7766.1	0	335	0
MSTRG.7770.6	0	404	0
MSTRG.7771.1	0	556	0
MSTRG.7774.1	0	293	0
MSTRG.7776.1	0	218	0
MSTRG.7780.5	72	8622	0.835073
MSTRG.778.1	0	1421	0
MSTRG.7794.1	0	1526	0
MSTRG.7800.8	112	2877	3.89294
MSTRG.7801.1	0	636	0
MSTRG.7803.1	0	286	0
MSTRG.7804.1	0	1265	0
MSTRG.7806.1	0	1203	0
MSTRG.7808.1	219	2161	10.1342
MSTRG.7809.1	200	2133	9.37647
MSTRG.781.1	0	1056	0
MSTRG.7814.1	0	2345	0
MSTRG.7817.1	0	2253	0
MSTRG.7818.1	0	464	0
MSTRG.782.5	879	3662	24.0033
MSTRG.7825.1	0	1825	0
MSTRG.7826.8	0	5850	0
MSTRG.7827.3	0	1899	0
MSTRG.7828.1	0	1260	0
MSTRG.7831.1	0	333	0
MSTRG.7839.1	431	2439	17.6712
MSTRG.7844.1	43	265	16.2264
MSTRG.785.4	0	2369	0
MSTRG.7855.1	0	764	0
MSTRG.7866.1	0	3964	0
MSTRG.7867.1	0	699	0
MSTRG.7869.1	94	1259	7.46624
MSTRG.7884.1	158	2377	6.64703
MSTRG.7885.2	0	3557	0
MSTRG.7889.1	0	475	0
MSTRG.789.1	0	1464	0
MSTRG.7899.1	0	2129	0
MSTRG.7901.1	44	1582	2.78129
MSTRG.7903.1	0	1022	0
MSTRG.7916.1	57	583	9.77702
MSTRG.7917.1	0	2269	0
MSTRG.7926.1	0	659	0
MSTRG.7931.1	0	428	0
MSTRG.7933.1	0	981	0
MSTRG.794.1	83	3745	2.21629
MSTRG.7941.2	0	2350	0
MSTRG.7968.1	0	2237	0
MSTRG.798.1	0	1798	0
MSTRG.7984.1	0	2215	0
MSTRG.7985.1	0	739	0
MSTRG.7986.1	0	1348	0
MSTRG.7991.1	0	511	0
MSTRG.7994.1	0	690	0
MSTRG.7995.1	0	1082	0
MSTRG.7996.1	0	990	0
MSTRG.8004.1	0	1044	0
MSTRG.8007.1	0	1895	0
MSTRG.8013.2	0	1334	0
MSTRG.8020.1	0	2051	0
MSTRG.8024.1	0	359	0
MSTRG.8025.1	0	1673	0
MSTRG.8027.1	0	308	0
MSTRG.8035.1	0	306	0
MSTRG.8039.5	0	3508	0
MSTRG.8043.1	0	406	0
MSTRG.8050.1	0	651	0
MSTRG.8051.1	0	2970	0
MSTRG.8059.1	85	2349	3.61856
MSTRG.8069.1	0	1413	0
MSTRG.8073.1	55	2706	2.03252
MSTRG.8077.1	261	1256	20.7803
MSTRG.8085.1	0	335	0
MSTRG.8099.1	69	7904	0.872976
MSTRG.8.1	0	1100	0
MSTRG.8101.1	0	473	0
MSTRG.8102.1	0	5724	0
MSTRG.8106.1	0	3339	0
MSTRG.8124.1	0	333	0
MSTRG.8128.1	0	1057	0
MSTRG.8129.1	0	707	0
MSTRG.8132.1	504	504	100
MSTRG.8142.1	0	613	0
MSTRG.8143.1	0	388	0
MSTRG.8144.1	0	387	0
MSTRG.8152.1	0	2073	0
MSTRG.8153.1	0	234	0
MSTRG.8154.1	297	2611	11.375
MSTRG.8158.1	0	1008	0
MSTRG.8168.1	0	267	0
MSTRG.8176.1	0	1514	0
MSTRG.8188.5	0	1907	0
MSTRG.8205.1	0	2246	0
MSTRG.8226.2	113	2688	4.20387
MSTRG.8227.1	0	1277	0
MSTRG.8235.1	0	896	0
MSTRG.8256.1	0	980	0
MSTRG.8262.1	458	2112	21.6856
MSTRG.8271.1	259	1929	13.4266
MSTRG.8274.1	0	2158	0
MSTRG.8280.1	181	2865	6.31763
MSTRG.8286.1	0	1381	0
MSTRG.8289.1	452	1046	43.2122
MSTRG.829.1	273	1966	13.8861
MSTRG.8313.1	79	2526	3.12747
MSTRG.8338.1	0	292	0
MSTRG.8341.2	0	991	0
MSTRG.8346.1	0	542	0
MSTRG.8349.1	48	236	20.339
MSTRG.8363.11	0	1125	0
MSTRG.8374.6	0	1245	0
MSTRG.8375.1	0	626	0
MSTRG.8376.1	0	1478	0
MSTRG.8377.1	0	408	0
MSTRG.8381.1	0	218	0
MSTRG.8395.1	893	2486	35.9212
MSTRG.8396.1	460	660	69.697
MSTRG.8397.1	139	608	22.8618
MSTRG.8398.1	205	605	33.8843
MSTRG.8423.1	1204	1782	67.5645
MSTRG.8432.1	0	509	0
MSTRG.8441.1	516	3370	15.3116
MSTRG.8466.2	38	1229	3.09194
MSTRG.8467.1	94	318	29.5597
MSTRG.8481.2	0	2666	0
MSTRG.8482.1	93	3296	2.8216
MSTRG.8486.1	0	633	0
MSTRG.8487.1	0	220	0
MSTRG.8493.1	0	994	0
MSTRG.8496.1	0	979	0
MSTRG.8497.1	0	758	0
MSTRG.8505.1	0	1332	0
MSTRG.851.1	0	1109	0
MSTRG.8523.1	0	832	0
MSTRG.8539.1	0	485	0
MSTRG.854.1	0	951	0
MSTRG.8547.1	0	1697	0
MSTRG.855.1	0	1357	0
MSTRG.8563.1	0	206	0
MSTRG.8564.1	80	1428	5.60224
MSTRG.8569.1	0	513	0
MSTRG.8574.1	345	2029	17.0034
MSTRG.8584.1	0	892	0
MSTRG.8604.5	79	3447	2.29185
MSTRG.8605.1	79	3120	2.53205
MSTRG.8609.1	0	1196	0
MSTRG.86.1	0	245	0
MSTRG.8618.1	0	488	0
MSTRG.8629.1	0	760	0
MSTRG.8630.1	123	3381	3.63798
MSTRG.8634.1	317	1556	20.3728
MSTRG.8644.1	0	1190	0
MSTRG.8649.7	267	3243	8.23312
MSTRG.8652.1	0	1066	0
MSTRG.8662.1	0	542	0
MSTRG.8678.1	0	404	0
MSTRG.8681.1	0	700	0
MSTRG.8697.1	157	2076	7.56262
MSTRG.8715.1	0	405	0
MSTRG.87.2	0	2388	0
MSTRG.872.2	256	2904	8.81543
MSTRG.8735.1	0	427	0
MSTRG.8747.1	0	514	0
MSTRG.875.1	0	861	0
MSTRG.8757.1	0	654	0
MSTRG.8764.1	0	1316	0
MSTRG.8766.2	0	633	0
MSTRG.877.1	0	1012	0
MSTRG.8771.1	35	774	4.52196
MSTRG.8777.1	0	1238	0
MSTRG.8783.1	0	1230	0
MSTRG.8788.1	0	1667	0
MSTRG.8790.1	0	1942	0
MSTRG.8795.1	0	424	0
MSTRG.8800.4	0	2287	0
MSTRG.8806.1	0	1655	0
MSTRG.8817.2	0	991	0
MSTRG.8821.1	240	751	31.9574
MSTRG.8843.3	112	9672	1.15798
MSTRG.8851.1	587	3066	19.1455
MSTRG.8862.1	55	4604	1.19461
MSTRG.8865.1	0	289	0
MSTRG.8876.1	0	798	0
MSTRG.8879.2	0	532	0
MSTRG.8885.1	56	4150	1.3494
MSTRG.8896.1	0	2879	0
MSTRG.8901.1	0	1089	0
MSTRG.8903.1	0	3411	0
MSTRG.8920.1	0	1281	0
MSTRG.8927.1	0	1475	0
MSTRG.8930.1	0	272	0
MSTRG.8934.1	0	2272	0
MSTRG.8939.1	0	1921	0
MSTRG.894.1	0	1416	0
MSTRG.8944.1	0	1467	0
MSTRG.8949.1	110	1385	7.94224
MSTRG.8951.4	0	2572	0
MSTRG.8962.2	0	607	0
MSTRG.8964.1	0	1547	0
MSTRG.8976.1	0	629	0
MSTRG.8987.1	0	398	0
MSTRG.8992.1	0	250	0
MSTRG.8997.1	0	1596	0
MSTRG.8998.1	0	677	0
MSTRG.9007.1	0	238	0
MSTRG.9010.1	0	877	0
MSTRG.9017.1	0	657	0
MSTRG.9019.1	572	1747	32.7418
MSTRG.9029.1	0	1238	0
MSTRG.9042.1	0	1375	0
MSTRG.9046.1	0	836	0
MSTRG.9047.1	0	210	0
MSTRG.9048.1	0	711	0
MSTRG.9053.1	0	1611	0
MSTRG.906.1	0	455	0
MSTRG.9067.1	39	283	13.7809
MSTRG.9078.3	0	1091	0
MSTRG.9085.1	0	2890	0
MSTRG.9088.5	0	732	0
MSTRG.9092.1	0	725	0
MSTRG.9099.4	40	3881	1.03066
MSTRG.9100.2	40	1452	2.75482
MSTRG.9101.1	0	2400	0
MSTRG.9112.1	0	1509	0
MSTRG.9115.1	0	223	0
MSTRG.9124.1	0	467	0
MSTRG.9130.1	0	1258	0
MSTRG.9136.1	103	1500	6.86667
MSTRG.9137.1	103	1963	5.24707
MSTRG.9145.1	0	285	0
MSTRG.9146.1	0	590	0
MSTRG.9155.6	79	1133	6.97264
MSTRG.9169.1	0	2078	0
MSTRG.9181.1	0	227	0
MSTRG.9182.1	0	609	0
MSTRG.919.1	0	1828	0
MSTRG.9198.4	89	2558	3.47928
MSTRG.9202.3	0	6004	0
MSTRG.9203.1	0	2499	0
MSTRG.9204.1	0	382	0
MSTRG.9206.1	0	373	0
MSTRG.9213.1	0	2012	0
MSTRG.9214.1	292	852	34.2723
MSTRG.9215.1	105	1078	9.74026
MSTRG.9226.1	0	1060	0
MSTRG.9235.1	60	3961	1.51477
MSTRG.9244.3	59	2607	2.26314
MSTRG.9254.1	0	787	0
MSTRG.9255.1	126	2077	6.06644
MSTRG.9259.1	136	320	42.5
MSTRG.9264.1	111	877	12.6568
MSTRG.9273.1	42	839	5.00596
MSTRG.9282.1	0	263	0
MSTRG.9286.1	0	301	0
MSTRG.9288.1	0	271	0
MSTRG.9292.1	0	1917	0
MSTRG.9306.8	0	3675	0
MSTRG.9307.1	67	7974	0.840231
MSTRG.9312.4	79	2655	2.97552
MSTRG.9318.1	0	576	0
MSTRG.9320.1	0	440	0
MSTRG.9323.2	52	390	13.3333
MSTRG.9331.1	67	2566	2.61107
MSTRG.9335.1	0	436	0
MSTRG.9336.1	0	225	0
MSTRG.9338.1	0	763	0
MSTRG.9347.1	0	1661	0
MSTRG.9349.1	0	1320	0
MSTRG.9351.1	0	656	0
MSTRG.9352.1	0	1160	0
MSTRG.9354.1	0	703	0
MSTRG.9355.2	107	1864	5.74034
MSTRG.9363.1	0	2403	0
MSTRG.9364.1	0	898	0
MSTRG.9366.6	65	3242	2.00494
MSTRG.9367.1	56	466	12.0172
MSTRG.9372.1	0	904	0
MSTRG.9376.1	0	659	0
MSTRG.9385.1	0	367	0
MSTRG.9388.1	0	1596	0
MSTRG.9392.1	0	285	0
MSTRG.9395.2	0	856	0
MSTRG.9405.1	0	311	0
MSTRG.9407.1	0	2622	0
MSTRG.94.1	0	701	0
MSTRG.9414.1	0	257	0
MSTRG.9422.1	0	343	0
MSTRG.9428.1	0	779	0
MSTRG.945.1	0	373	0
MSTRG.9457.1	48	3279	1.46386
MSTRG.9470.4	0	1362	0
MSTRG.9503.3	0	3680	0
MSTRG.9509.4	0	852	0
MSTRG.951.1	704	2457	28.6528
MSTRG.9513.3	68	1478	4.60081
MSTRG.9518.1	18	1073	1.67754
MSTRG.9519.1	472	2930	16.1092
MSTRG.9523.1	68	447	15.2125
MSTRG.953.1	53	632	8.38608
MSTRG.9539.1	75	1151	6.51607
MSTRG.954.1	53	293	18.0887
MSTRG.9544.1	67	1551	4.31979
MSTRG.9549.1	1201	2153	55.7826
MSTRG.9553.1	0	257	0
MSTRG.9554.6	67	3837	1.74616
MSTRG.9562.1	0	267	0
MSTRG.9566.1	0	925	0
MSTRG.9570.1	0	1818	0
MSTRG.9592.1	0	283	0
MSTRG.9593.1	0	3984	0
MSTRG.9594.1	0	1264	0
MSTRG.9596.1	0	974	0
MSTRG.9598.1	0	1658	0
MSTRG.9599.1	0	2677	0
MSTRG.9600.1	0	2394	0
MSTRG.9601.1	0	1096	0
MSTRG.9618.2	0	2202	0
MSTRG.9619.1	0	2147	0
MSTRG.9629.1	0	223	0
MSTRG.9630.1	0	866	0
MSTRG.9631.9	0	1610	0
MSTRG.9633.1	61	1780	3.42697
MSTRG.9634.1	24	600	4
MSTRG.9635.1	0	4692	0
MSTRG.9639.1	0	321	0
MSTRG.9640.1	81	5239	1.5461
MSTRG.9642.1	0	209	0
MSTRG.9658.1	0	365	0
MSTRG.9663.3	0	1570	0
MSTRG.9673.1	0	448	0
MSTRG.9680.1	0	960	0
MSTRG.9681.2	0	2875	0
MSTRG.9696.1	0	890	0
MSTRG.9706.1	89	2002	4.44555
MSTRG.9720.1	91	551	16.5154
MSTRG.9721.1	238	238	100
MSTRG.9729.1	16	593	2.69815
MSTRG.9733.1	0	389	0
MSTRG.9736.1	0	1257	0
MSTRG.9743.1	0	1660	0
MSTRG.9745.1	0	714	0
MSTRG.9759.3	0	1189	0
MSTRG.9764.1	0	1444	0
MSTRG.9770.1	0	285	0
MSTRG.9776.1	0	1828	0
MSTRG.9780.1	0	913	0
MSTRG.9781.1	0	308	0
MSTRG.9782.2	0	3431	0
MSTRG.9784.1	0	723	0
MSTRG.9794.2	1025	6156	16.6504
MSTRG.9799.1	48	834	5.7554
MSTRG.9800.1	0	3371	0
MSTRG.980.1	0	313	0
MSTRG.9803.1	60	1172	5.11945
MSTRG.9806.1	0	530	0
MSTRG.9807.1	0	743	0
MSTRG.9811.1	0	1716	0
MSTRG.9816.1	0	202	0
MSTRG.9818.1	0	444	0
MSTRG.9832.1	680	3729	18.2355
MSTRG.984.1	46	563	8.17052
MSTRG.9841.3	128	1600	8
MSTRG.9853.1	142	428	33.1776
MSTRG.9856.1	0	477	0
MSTRG.9857.1	0	1246	0
MSTRG.9881.1	133	1149	11.5753
MSTRG.9883.3	0	1640	0
MSTRG.9889.1	0	217	0
MSTRG.9890.1	0	658	0
MSTRG.9893.1	0	496	0
MSTRG.9895.2	0	2448	0
MSTRG.9899.1	35	2489	1.40619
MSTRG.9903.3	0	1346	0
MSTRG.9905.1	0	2248	0
MSTRG.9907.1	0	378	0
MSTRG.99.2	0	2288	0
MSTRG.9922.1	0	3627	0
MSTRG.9923.1	0	497	0
MSTRG.9924.1	0	2304	0
MSTRG.9925.1	0	4444	0
MSTRG.9936.1	0	295	0
MSTRG.9940.1	17	3949	0.430489
MSTRG.9950.3	0	3199	0
MSTRG.9952.1	0	1630	0
MSTRG.9962.9	0	602	0
MSTRG.9969.1	41	747	5.48862
MSTRG.9971.12	43	3000	1.43333
MSTRG.9972.1	0	945	0
MSTRG.9975.1	0	921	0
MSTRG.9977.1	0	802	0
MSTRG.9980.1	0	1776	0
MSTRG.9981.1	0	3159	0
MSTRG.9982.1	0	396	0
MSTRG.9986.1	0	513	0
MSTRG.999.1	0	811	0
MSTRG.9997.1	0	1542	0
MSTRG.9999.4	332	1445	22.9758
